VendorNumber,VendorName,Brand,PurchasePrice,ActualPrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
9552,M S WALKER INC,23204,11.68,17.99,192,2242.56,28,503.71999999999997,395.78,3.08,55551.82,-1738.84,-345.1997141268959,0.14583333333333334,0.22461829337899542
8673,STE MICHELLE WINE ESTATES,11868,4.63,6.99,484,2240.92,154,1097.46,418.42,17.17,15919.7,-1143.46,-104.19149672881016,0.3181818181818182,0.48973635828142015
9552,M S WALKER INC,19663,7.889999999999999,14.99,284,2240.76,120,1742.8,393.72,13.450000000000001,55551.82,-497.96000000000026,-28.57241221023642,0.4225352112676056,0.7777718274156982
4425,MARTIGNETTI COMPANIES,16991,46.66,97.99,48,2239.68,48,3359.52,1259.82,5.36,144929.24,1119.8400000000001,33.333333333333336,1.0,1.5
9552,M S WALKER INC,22935,46.66,69.99,48,2239.68,64,4479.36,2309.6699999999996,7.1000000000000005,55551.82,2239.68,50.0,1.3333333333333333,2.0
10754,PERFECTA WINES,24495,23.33,34.99,96,2239.68,100,3499.0,1994.43,5.76,28720.52,1259.3200000000002,35.99085452986568,1.0416666666666667,1.5622767538219746
1590,DIAGEO CHATEAU ESTATE WINES,23201,6.660000000000001,12.99,336,2237.76,158,1974.42,1080.15,17.56,7259.75,-263.34000000000015,-13.337587747287818,0.47023809523809523,0.8823198198198198
9552,M S WALKER INC,19459,279.6,424.99,8,2236.8,4,1699.96,849.98,0.44,55551.82,-536.8400000000001,-31.579566578037138,0.5,0.7599964234620886
10754,PERFECTA WINES,22169,15.53,22.99,144,2236.32,16,399.84,74.97,0.91,28720.52,-1836.4800000000002,-459.3037214885955,0.1111111111111111,0.1787937325606353
4425,MARTIGNETTI COMPANIES,15249,5.82,8.49,384,2234.88,192,1630.08,339.6,21.52,144929.24,-604.8000000000002,-37.10247349823323,0.5,0.729381443298969
9552,M S WALKER INC,24205,6.81,18.99,328,2233.68,1462,15948.380000000001,4288.96,163.74,55551.82,13714.7,85.99431415604593,4.4573170731707314,7.13995737975001
12546,JIM BEAM BRANDS COMPANY,630,11.62,14.99,192,2231.04,19,284.81,224.85,19.95,123880.97,-1946.23,-683.3432814859028,0.09895833333333333,0.1276579532415376
4425,MARTIGNETTI COMPANIES,19247,11.61,17.99,192,2229.12,153,2752.47,845.53,17.130000000000003,144929.24,523.3499999999999,19.01383121341922,0.796875,1.2347787467700257
9552,M S WALKER INC,43916,7.739999999999999,11.99,288,2229.12,58,695.42,167.86,6.5,55551.82,-1533.6999999999998,-220.54298121998218,0.2013888888888889,0.3119706431237439
2000,SOUTHERN WINE & SPIRITS NE,20056,139.07,209.99,16,2225.12,14,2939.86,2099.9,1.56,19016.59,714.7400000000002,24.312042070030554,0.875,1.3212141367656578
2000,SOUTHERN WINE & SPIRITS NE,23287,92.71,139.99,24,2225.04,140,19598.600000000002,3359.76,15.74,19016.59,17373.56,88.64694416948149,5.833333333333333,8.808201200877289
4425,MARTIGNETTI COMPANIES,15272,23.17,34.99,96,2224.32,8,279.92,209.94,0.88,144929.24,-1944.4,-694.6270362960845,0.08333333333333333,0.12584520212919004
9552,M S WALKER INC,19189,9.929999999999998,14.99,224,2224.32,313,5410.87,3110.18,34.7,55551.82,3186.5499999999997,58.89163849806038,1.3973214285714286,2.4325951301970936
8320,SHAW ROSS INT L IMP LTD,20114,9.26,13.99,240,2222.4,90,1255.1,303.78000000000003,10.08,3151.92,-967.3000000000002,-77.06955621066052,0.375,0.5647498200143988
1703,ALISA CARR BEVERAGES,90088,92.46,134.99,24,2219.04,49,6614.51,4724.650000000001,5.45,172.0,4395.47,66.45193672698356,2.0416666666666665,2.980798002739924
6280,UNCORKED,21696,8.66,12.99,256,2216.96,38,493.62,207.84,4.25,15.26,-1723.3400000000001,-349.1228070175439,0.1484375,0.22265625
17035,PERNOD RICARD USA,3759,34.61,44.99,64,2215.04,23,1034.77,449.90000000000003,24.15,123780.22,-1180.27,-114.06109570242661,0.359375,0.46715634932100547
7749,R.P.IMPORTS INC,19595,50.33,73.99,44,2214.52,24,1775.76,443.93999999999994,2.68,91.5,-438.76,-24.708293913591927,0.5454545454545454,0.8018712858768492
4425,MARTIGNETTI COMPANIES,17332,7.38,10.99,300,2214.0,86,945.14,329.7,9.620000000000001,144929.24,-1268.8600000000001,-134.25101043231692,0.2866666666666667,0.4268925022583559
2000,SOUTHERN WINE & SPIRITS NE,11489,5.22,7.99,424,2213.28,103,802.97,543.3000000000001,11.39,19016.59,-1410.3100000000002,-175.63669875586885,0.2429245283018868,0.36279639268416103
3252,E & J GALLO WINERY,17486,4.41,6.489999999999999,500,2205.0,207,1343.43,661.98,5.95,61966.91,-861.5699999999999,-64.13210960005358,0.414,0.609265306122449
6785,PALM BAY INTERNATIONAL INC,18089,8.61,14.99,256,2204.16,65,974.35,674.55,14.48,13605.41,-1229.81,-126.21850464412172,0.25390625,0.44205048635307786
8320,SHAW ROSS INT L IMP LTD,248,39.36,49.99,56,2204.16,24,1199.76,699.86,18.9,3151.92,-1004.3999999999999,-83.71674334866972,0.42857142857142855,0.5443162020905924
10754,PERFECTA WINES,19345,11.48,16.99,192,2204.16,120,2038.8,169.89999999999998,13.5,28720.52,-165.3599999999999,-8.110653325485575,0.625,0.9249782229965158
1392,CONSTELLATION BRANDS INC,36653,3.86,7.99,568,2192.48,241,1748.5900000000001,1341.14,26.64,79528.99,-443.8899999999999,-25.38559639480952,0.4242957746478873,0.7975397723126323
4425,MARTIGNETTI COMPANIES,19865,13.01,18.99,168,2185.68,499,9476.01,5241.24,55.510000000000005,144929.24,7290.33,76.93459589004232,2.9702380952380953,4.335497419567366
6280,UNCORKED,20317,15.17,21.99,144,2184.48,13,278.87,278.87,1.43,15.26,-1905.6100000000001,-683.3327356832933,0.09027777777777778,0.12765967186698893
7153,PINE STATE TRADING CO,2089,16.53,24.99,132,2181.96,344,7564.5599999999995,5233.62,271.26,15884.82,5382.599999999999,71.15549351184998,2.606060606060606,3.466864653797503
9552,M S WALKER INC,10938,90.90000000000002,139.99,24,2181.6000000000004,22,3079.78,2099.8500000000004,2.42,55551.82,898.1799999999998,29.163771438219605,0.9166666666666666,1.4117070040337365
4425,MARTIGNETTI COMPANIES,14935,12.979999999999999,19.99,168,2180.64,76,1543.24,758.63,8.47,144929.24,-637.3999999999999,-41.302713771027186,0.4523809523809524,0.7077004915987968
12546,JIM BEAM BRANDS COMPANY,4892,7.46,9.99,292,2178.32,128,1278.72,459.54,134.4,123880.97,-899.6000000000001,-70.35160160160162,0.4383561643835616,0.5870211906423298
9165,ULTRA BEVERAGE COMPANY LLP,25586,4.57,6.99,476,2175.32,238,1663.6200000000001,433.38,13.42,68054.7,-511.70000000000005,-30.758226037195996,0.5,0.7647702407002188
9552,M S WALKER INC,22477,8.49,12.99,256,2173.44,188,1494.1200000000001,801.0600000000001,20.92,55551.82,-679.3199999999999,-45.466227612239976,0.734375,0.6874447879858657
9165,ULTRA BEVERAGE COMPANY LLP,11453,11.56,16.99,188,2173.2799999999997,58,985.42,577.66,6.44,68054.7,-1187.8599999999997,-120.5435245885003,0.30851063829787234,0.4534252374291394
90024,VINILANDIA USA,25306,22.57,34.99,96,2166.72,1,34.99,34.99,0.11,2802.64,-2131.73,-6092.397827950843,0.010416666666666666,0.016148833259489
1392,CONSTELLATION BRANDS INC,23182,15.03,24.99,144,2164.32,43,1008.5699999999999,789.66,4.76,79528.99,-1155.7500000000002,-114.59293851691011,0.2986111111111111,0.46599855843867816
17035,PERNOD RICARD USA,718,8.07,10.49,268,2162.76,116,1216.84,1059.49,121.80000000000001,123780.22,-945.9200000000003,-77.73577462936791,0.43283582089552236,0.5626329319943035
2000,SOUTHERN WINE & SPIRITS NE,23359,33.78,49.99,64,2161.92,27,1345.73,645.87,3.0100000000000002,19016.59,-816.19,-60.650353339823006,0.421875,0.6224698416222617
8673,STE MICHELLE WINE ESTATES,33513,8.84,12.99,244,2156.96,40,567.6,483.66,4.4,15919.7,-1589.3600000000001,-280.0140944326991,0.16393442622950818,0.26314813441139384
9552,M S WALKER INC,16202,7.48,10.99,288,2154.2400000000002,144,1822.56,75.94,16.200000000000003,55551.82,-331.6800000000003,-18.198577824598384,0.5,0.8460338680926915
10754,PERFECTA WINES,13921,7.48,10.99,288,2154.2400000000002,132,1450.6799999999998,120.89,14.850000000000001,28720.52,-703.5600000000004,-48.49863512283898,0.4583333333333333,0.6734068627450979
8112,MOET HENNESSY USA INC,35589,6.89,11.99,312,2149.6800000000003,129,1394.71,235.78,14.530000000000001,48347.26,-754.9700000000003,-54.130966294068315,0.41346153846153844,0.6487988909977298
90010,VINEXTRA INC,18536,44.66,66.99,48,2143.68,24,1607.76,133.98,2.7,524.94,-535.9199999999998,-33.33333333333333,0.5,0.75
480,BACARDI USA INC,29472,5.88,8.99,364,2140.32,156,1402.44,1024.8600000000001,23.4,89286.27,-737.8800000000001,-52.61401557285874,0.42857142857142855,0.6552478134110787
2000,SOUTHERN WINE & SPIRITS NE,24596,14.86,21.99,144,2139.84,10,237.89999999999998,237.89999999999998,1.1,19016.59,-1901.94,-799.470365699874,0.06944444444444445,0.11117653656348137
8892,TRINCHERO FAMILY ESTATES,16166,4.05,5.989999999999999,528,2138.4,223,1335.77,77.87,25.09,11595.97,-802.6300000000001,-60.087440203028976,0.42234848484848486,0.6246586232697343
9165,ULTRA BEVERAGE COMPANY LLP,25378,5.400000000000001,7.989999999999999,396,2138.4,166,1326.34,647.19,18.47,68054.7,-812.0600000000002,-61.22562842106852,0.41919191919191917,0.6202487841376729
8892,TRINCHERO FAMILY ESTATES,16472,8.9,12.99,240,2136.0,109,1415.91,454.65000000000003,12.26,11595.97,-720.0899999999999,-50.857045998686345,0.45416666666666666,0.6628792134831462
9552,M S WALKER INC,26102,8.9,12.99,240,2136.0,72,935.28,77.94,8.100000000000001,55551.82,-1200.72,-128.38080574801128,0.3,0.43786516853932583
10754,PERFECTA WINES,22457,14.83,24.99,144,2135.52,32,799.68,499.79999999999995,3.54,28720.52,-1335.8400000000001,-167.04681872749103,0.2222222222222222,0.3744661721735221
9552,M S WALKER INC,21837,8.21,11.99,260,2134.6,122,2296.7799999999997,1081.4199999999998,13.6,55551.82,162.17999999999984,7.061190013845464,0.46923076923076923,1.0759767637964956
2000,SOUTHERN WINE & SPIRITS NE,23278,33.33,54.99,64,2133.12,74,3965.26,2451.54,8.2,19016.59,1832.1400000000003,46.20478858889456,1.15625,1.8589015151515154
9206,PHILLIPS PRODUCTS CO.,8391,13.33,17.99,160,2132.8,113,2032.8700000000001,251.85999999999999,89.0,2211.83,-99.93000000000006,-4.915710301199785,0.70625,0.9531460990247561
4425,MARTIGNETTI COMPANIES,25466,7.84,11.99,272,2132.48,44,527.56,131.89000000000001,4.92,144929.24,-1604.92,-304.21563424065516,0.16176470588235295,0.24739270708283312
3960,DIAGEO NORTH AMERICA INC,1882,3.7,4.99,576,2131.2,83,414.17,144.71,32.62,257032.07,-1717.0299999999997,-414.5713112972933,0.1440972222222222,0.19433652402402404
7153,PINE STATE TRADING CO,24349,35.48,54.99,60,2128.8,44,2419.56,1484.73,4.890000000000001,15884.82,290.75999999999976,12.017060953231157,0.7333333333333333,1.1365839909808342
10754,PERFECTA WINES,17371,8.84,12.99,240,2121.6,72,935.28,77.94,8.100000000000001,28720.52,-1186.32,-126.84115986656401,0.3,0.4408371040723982
90024,VINILANDIA USA,15418,8.84,12.99,240,2121.6,107,1389.93,311.76,11.98,2802.64,-731.6699999999998,-52.64078047095896,0.44583333333333336,0.6551329185520363
1392,CONSTELLATION BRANDS INC,6892,3.39,4.99,624,2115.36,306,1526.94,229.54000000000002,34.35,79528.99,-588.4200000000001,-38.53589532005187,0.49038461538461536,0.7218345813478557
9552,M S WALKER INC,24454,14.28,22.99,148,2113.44,366,8038.339999999999,4647.86,40.56,55551.82,5924.9,73.70800438896589,2.472972972972973,3.8034389431448252
90024,VINILANDIA USA,16786,8.78,12.99,240,2107.2,12,155.88,12.99,1.35,2802.64,-1951.3199999999997,-1251.8090839107003,0.05,0.0739749430523918
1392,CONSTELLATION BRANDS INC,15888,4.05,7.99,520,2106.0,272,2053.28,1008.61,30.26,79528.99,-52.7199999999998,-2.567599158419689,0.5230769230769231,0.9749667616334284
9165,ULTRA BEVERAGE COMPANY LLP,34733,15.03,22.99,140,2104.2000000000003,36,863.64,431.82,4.01,68054.7,-1240.5600000000004,-143.64318466027518,0.2571428571428571,0.41043627031650975
3924,HEAVEN HILL DISTILLERIES,1029,5.26,6.99,400,2104.0,570,4968.3,2676.9,449.16,14069.87,2864.3,57.65151057705855,1.425,2.3613593155893535
480,BACARDI USA INC,201,15.47,19.49,136,2103.92,72,1403.28,389.79999999999995,75.6,89286.27,-700.6400000000001,-49.928738384356656,0.5294117647058824,0.6669835354956462
10754,PERFECTA WINES,20521,30.91,64.99,68,2101.88,75,3524.25,1550.67,8.34,28720.52,1422.37,40.359509115414625,1.1029411764705883,1.6767132281576493
3252,E & J GALLO WINERY,6265,3.39,4.99,620,2101.8,295,1472.05,1017.96,32.61,61966.91,-629.7500000000002,-42.78047620665061,0.47580645161290325,0.700375868303359
1650,Circa Wines,23451,8.33,13.49,252,2099.16,123,1520.27,406.17,13.790000000000001,211.97,-578.8899999999999,-38.07810454721858,0.4880952380952381,0.7242277863526363
653,STATE WINE & SPIRITS,20491,7.279999999999999,10.99,288,2096.64,87,1043.1299999999999,299.75,9.73,8014.9800000000005,-1053.51,-100.99508210865378,0.3020833333333333,0.4975246108058608
90024,VINILANDIA USA,18611,9.03,13.99,232,2094.96,142,1986.58,447.68,15.9,2802.64,-108.38000000000011,-5.455607123800708,0.6120689655172413,0.9482663153473097
11567,CAMPARI AMERICA,1124,43.64,54.99,48,2094.72,0,0.0,0.0,0.0,20964.81,-2094.72,0.0,0.0,0.0
6785,PALM BAY INTERNATIONAL INC,10057,8.44,12.99,248,2093.12,162,2104.38,519.6,18.12,13605.41,11.260000000000218,0.5350744637375482,0.6532258064516129,1.0053795291239873
90024,VINILANDIA USA,17026,10.06,16.99,208,2092.48,314,5270.86,2903.27,34.910000000000004,2802.64,3178.3799999999997,60.30097555237665,1.5096153846153846,2.518953586175256
3960,DIAGEO NORTH AMERICA INC,918,10.89,14.49,192,2090.88,83,1202.67,941.85,87.15,257032.07,-888.21,-73.8531766818828,0.4322916666666667,0.5751980027548209
9165,ULTRA BEVERAGE COMPANY LLP,20955,3.37,4.99,620,2089.3999999999996,310,1546.9,449.1,34.72,68054.7,-542.4999999999995,-35.07014028056109,0.5,0.7403560830860536
4425,MARTIGNETTI COMPANIES,18948,24.83,37.99,84,2085.72,24,911.76,379.90000000000003,2.7,144929.24,-1173.9599999999998,-128.75756778099498,0.2857142857142857,0.43714400782463614
8320,SHAW ROSS INT L IMP LTD,2833,7.239999999999999,9.99,288,2085.12,110,1098.9,489.51,115.5,3151.92,-986.2199999999998,-89.74610974610972,0.3819444444444444,0.5270200276243094
2000,SOUTHERN WINE & SPIRITS NE,45710,24.82,35.99,84,2084.8799999999997,41,1250.59,224.93,4.61,19016.59,-834.2899999999997,-66.71171207190204,0.4880952380952381,0.5998378803576225
7153,PINE STATE TRADING CO,8914,7.55,10.49,276,2083.7999999999997,126,1321.74,514.01,99.27,15884.82,-762.0599999999997,-57.6558173316991,0.45652173913043476,0.6342931183414916
3960,DIAGEO NORTH AMERICA INC,911,15.32,20.99,136,2083.52,98,2057.02,1469.3,102.9,257032.07,-26.5,-1.2882713828742551,0.7205882352941176,0.987281139609891
653,STATE WINE & SPIRITS,19657,7.230000000000001,10.99,288,2082.2400000000002,63,818.37,337.74,7.04,8014.9800000000005,-1263.8700000000003,-154.4374793797427,0.21875,0.39302385892116176
3924,HEAVEN HILL DISTILLERIES,8456,9.64,13.49,216,2082.2400000000002,102,1375.98,175.37,187.38,14069.87,-706.2600000000002,-51.32778092704837,0.4722222222222222,0.6608171968649147
4692,KOBRAND CORPORATION,25070,23.64,34.99,88,2080.32,123,4303.77,2204.3700000000003,13.73,9139.38,2223.4500000000003,51.66284443638949,1.3977272727272727,2.068801915089986
480,BACARDI USA INC,3461,39.99,49.99,52,2079.48,28,1399.72,899.82,22.08,89286.27,-679.76,-48.56399851398851,0.5384615384615384,0.6731105853386423
516,BANFI PRODUCTS CORP,22841,64.93,99.99,32,2077.76,33,3453.67,2183.79,3.67,8510.41,1375.9099999999999,39.8390697432007,1.03125,1.6622083397505003
1392,CONSTELLATION BRANDS INC,4361,43.28,57.99,48,2077.44,24,1391.76,347.94,18.88,79528.99,-685.6800000000001,-49.26711501983101,0.5,0.6699399260628466
7239,REMY COINTREAU USA INC,4698,10.379999999999999,21.990000000000002,200,2076.0,220,3693.8,1748.93,24.5,16978.67,1617.8000000000002,43.797715090151065,1.1,1.779287090558767
1590,DIAGEO CHATEAU ESTATE WINES,20891,1.98,2.9899999999999998,1048,2075.04,524,1566.76,131.56,58.92,7259.75,-508.28,-32.441471571906355,0.5,0.7550505050505051
90011,FORTUNE WINE BROKERS LLC,23466,10.800000000000002,15.99,192,2073.6,10,155.9,125.92,1.1,238.60999999999999,-1917.6999999999998,-1230.0833867864014,0.052083333333333336,0.07518325617283951
10754,PERFECTA WINES,23964,13.99,22.99,148,2070.52,88,2023.12,1885.1799999999998,9.68,28720.52,-47.40000000000009,-2.342915892285188,0.5945945945945946,0.9771072001236404
3960,DIAGEO NORTH AMERICA INC,207,11.5,14.49,180,2070.0,108,1564.92,492.66,113.39999999999999,257032.07,-505.0799999999999,-32.275132275132265,0.6,0.756
3924,HEAVEN HILL DISTILLERIES,190,3.06,4.29,676,2068.56,319,1368.51,223.08,251.23,14069.87,-700.05,-51.154174978626386,0.4718934911242604,0.6615761689291101
4692,KOBRAND CORPORATION,22827,57.43,84.99,36,2067.48,13,1104.87,679.92,2.91,9139.38,-962.6100000000001,-87.12427706427003,0.3611111111111111,0.5344042022171919
4425,MARTIGNETTI COMPANIES,13941,30.4,44.99,68,2067.2,142,6388.58,4588.9800000000005,15.74,144929.24,4321.38,67.64226166065073,2.088235294117647,3.090450851393189
9552,M S WALKER INC,24124,6.07,8.99,340,2063.8,420,4167.8,2269.64,46.68,55551.82,2104.0,50.48226882288017,1.2352941176470589,2.0194786316503537
6213,MHW LTD,842,8.45,10.99,244,2061.8,117,1285.83,681.38,122.85000000000001,9621.58,-775.9700000000003,-60.347790921039355,0.47950819672131145,0.6236443883984867
12546,JIM BEAM BRANDS COMPANY,4460,8.45,10.99,244,2061.8,106,1164.94,703.36,83.52,123880.97,-896.8600000000001,-76.98765601661889,0.4344262295081967,0.5650111553011931
4425,MARTIGNETTI COMPANIES,18753,3.3,4.99,624,2059.2,312,1556.88,329.34000000000003,70.12,144929.24,-502.3199999999997,-32.26452905811621,0.5,0.7560606060606062
6280,UNCORKED,20319,14.28,21.99,144,2056.32,10,207.89999999999998,167.92,1.1,15.26,-1848.42,-889.0909090909092,0.06944444444444445,0.10110294117647058
10000,MAJESTIC FINE WINES,26167,17.12,24.99,120,2054.4,31,774.6899999999999,249.89999999999998,3.47,17587.59,-1279.71,-165.18994694652056,0.25833333333333336,0.3770882009345794
1587,VINEYARD BRANDS INC,26756,8.55,12.99,240,2052.0,66,857.34,311.76,7.38,6070.09,-1194.6599999999999,-139.34495066134787,0.275,0.4178070175438597
9552,M S WALKER INC,17138,8.55,12.49,240,2052.0,131,2438.69,1349.31,14.55,55551.82,386.69000000000005,15.856463921203598,0.5458333333333333,1.1884454191033138
9552,M S WALKER INC,23394,6.75,9.99,304,2052.0,510,5094.9,2097.9,56.82,55551.82,3042.8999999999996,59.724430312665596,1.6776315789473684,2.482894736842105
10000,MAJESTIC FINE WINES,13446,8.55,12.99,240,2052.0,81,1052.19,636.51,4.59,17587.59,-999.81,-95.02181164998717,0.3375,0.5127631578947369
4425,MARTIGNETTI COMPANIES,34525,16.54,31.99,124,2050.96,591,15356.089999999998,9300.42,65.58,144929.24,13305.129999999997,86.64399596511872,4.766129032258065,7.487269376292077
10754,PERFECTA WINES,24001,11.64,16.99,176,2048.6400000000003,86,1461.1399999999999,509.69999999999993,9.6,28720.52,-587.5000000000005,-40.20833048167872,0.48863636363636365,0.7132243830053107
1590,DIAGEO CHATEAU ESTATE WINES,44232,21.33,31.99,96,2047.68,15,479.84999999999997,383.88,1.65,7259.75,-1567.8300000000002,-326.7333541731792,0.15625,0.23433837318330986
2555,DISARONNO INTERNATIONAL LLC,1066,15.99,21.99,128,2046.72,120,2618.7999999999997,1063.51,94.56,5861.03,572.0799999999997,21.845119902245294,0.9375,1.2795106316447777
8004,SAZERAC CO INC,2962,8.52,10.99,240,2044.8,120,1318.8,21.98,220.5,50293.62,-726.0,-55.05004549590537,0.5,0.6449530516431925
17037,Dunn Wine Brokers,25758,10.64,16.49,192,2042.88,51,840.99,346.28999999999996,5.69,358.03000000000003,-1201.89,-142.91370884314915,0.265625,0.4116688204887218
90017,THE IMPORTED GRAPE LLC,42797,10.64,18.49,192,2042.88,136,2362.64,653.64,15.21,80.03,319.75999999999976,13.534012799241518,0.7083333333333334,1.1565241228070173
9622,WEIN BAUER INC,25431,7.090000000000001,10.99,288,2041.92,120,1318.8,197.82,13.48,222.23,-723.1200000000001,-54.8316651501365,0.4166666666666667,0.6458627174424071
90011,FORTUNE WINE BROKERS LLC,16955,7.09,11.99,288,2041.92,138,1600.62,185.84,15.510000000000002,238.60999999999999,-441.3000000000002,-27.570566405517877,0.4791666666666667,0.7838798777621062
9552,M S WALKER INC,4902,8.65,10.99,236,2041.3999999999999,311,3417.89,2241.96,245.28,55551.82,1376.49,40.27309246347893,1.3177966101694916,1.6742872538454003
9165,ULTRA BEVERAGE COMPANY LLP,4191,14.17,18.99,144,2040.48,0,0.0,0.0,0.0,68054.7,-2040.48,0.0,0.0,0.0
7153,PINE STATE TRADING CO,25358,42.46,61.99,48,2038.08,0,0.0,0.0,0.0,15884.82,-2038.08,0.0,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,21975,8.49,12.99,240,2037.6,102,1324.98,311.76,11.42,68054.7,-712.6199999999999,-53.78345333514467,0.425,0.6502650176678446
